# Download from ensembl database through its query tool BioMart.
# 'Symbol' is Ensembl Gene ID.
# 'ID' is the numeric form of 'Symbol'.
# 'Family' is not given in original file, and we define it on our own. 
# 'Orient' is not given.
# ID	Family	Sysmbol	Species	Chromosome	Orient	Start	End
25147	14356	ENSMUSG00000025147	Mus musculus	7	-	149194458	149246939
25151	5411	ENSMUSG00000025151	Mus musculus	X	-	91780817	91787364
25153	4664	ENSMUSG00000025153	Mus musculus	11	-	120667272	120685861
25154	4328	ENSMUSG00000025154	Mus musculus	19	-	41841081	41876537
25155	2824	ENSMUSG00000025155	Mus musculus	11	-	120650515	120657717
25156	12913	ENSMUSG00000025156	Mus musculus	11	-	120645589	120650416
25157	5165	ENSMUSG00000025157	Mus musculus	19	-	42007980	42018585
25158	2266	ENSMUSG00000025158	Mus musculus	11	-	120642060	120645518
25159	7564	ENSMUSG00000025159	Mus musculus	19	-	42018197	42055626
25161	9812	ENSMUSG00000025161	Mus musculus	11	-	120809794	120820089
25162	4894	ENSMUSG00000025162	Mus musculus	11	-	120820520	120852647
25163	7012	ENSMUSG00000025163	Mus musculus	11	-	120898068	120900746
25165	197	ENSMUSG00000025165	Mus musculus	11	-	120928717	120942453
25169	2144	ENSMUSG00000025169	Mus musculus	11	-	121038923	121065997
25170	13964	ENSMUSG00000025170	Mus musculus	11	-	121217440	121249559
25171	940	ENSMUSG00000025171	Mus musculus	19	-	42056253	42109131
25172	15313	ENSMUSG00000025172	Mus musculus	19	-	42110516	42119600
25173	11966	ENSMUSG00000025173	Mus musculus	11	-	121188547	121215707
25175	8055	ENSMUSG00000025175	Mus musculus	11	-	121296274	121311803
25176	1717	ENSMUSG00000025176	Mus musculus	19	-	42120341	42145429
25178	5946	ENSMUSG00000025178	Mus musculus	19	-	42164984	42196513
25184	1066	ENSMUSG00000025184	Mus musculus	19	-	42593328	42665855
25185	6042	ENSMUSG00000025185	Mus musculus	19	-	42668478	42687238
25188	2047	ENSMUSG00000025188	Mus musculus	19	-	42829687	42854444
25189	2220	ENSMUSG00000025189	Mus musculus	19	-	43515701	43570238
25190	7397	ENSMUSG00000025190	Mus musculus	19	-	43574253	43598999
25192	4770	ENSMUSG00000025192	Mus musculus	19	-	43764315	43808187
25193	1071	ENSMUSG00000025193	Mus musculus	19	-	43827603	43843128
25194	3569	ENSMUSG00000025194	Mus musculus	19	-	43856798	43912708
25195	15369	ENSMUSG00000025195	Mus musculus	19	-	43922457	43986882
25196	6787	ENSMUSG00000025196	Mus musculus	19	-	44030802	44060988
25198	2254	ENSMUSG00000025198	Mus musculus	19	-	44109438	44144239
25199	16036	ENSMUSG00000025199	Mus musculus	19	-	44147826	44181935
25200	295	ENSMUSG00000025200	Mus musculus	19	-	44183134	44210366
25201	9347	ENSMUSG00000025201	Mus musculus	2	-	52475252	52476121
25202	11494	ENSMUSG00000025202	Mus musculus	19	-	44277762	44318506
25203	11494	ENSMUSG00000025203	Mus musculus	19	-	44368164	44381350
25204	12982	ENSMUSG00000025204	Mus musculus	19	-	44624742	44629895
25207	14975	ENSMUSG00000025207	Mus musculus	19	-	45063834	45077884
25208	9022	ENSMUSG00000025208	Mus musculus	19	-	45079504	45080932
25209	10136	ENSMUSG00000025209	Mus musculus	19	-	45081048	45087252
25212	12836	ENSMUSG00000025212	Mus musculus	19	-	45122307	45130870
25213	3079	ENSMUSG00000025213	Mus musculus	19	-	45149731	45153779
25215	3265	ENSMUSG00000025215	Mus musculus	19	-	45225205	45231432
25216	3486	ENSMUSG00000025216	Mus musculus	19	-	45307178	45309717
25217	792	ENSMUSG00000025217	Mus musculus	19	-	45438235	45604503
25218	8938	ENSMUSG00000025218	Mus musculus	19	-	45626765	45635021
25219	7174	ENSMUSG00000025219	Mus musculus	19	-	45811303	45817405
25220	13299	ENSMUSG00000025220	Mus musculus	19	-	45824751	45858236
25221	6539	ENSMUSG00000025221	Mus musculus	19	-	45866836	45890512
25223	8879	ENSMUSG00000025223	Mus musculus	19	-	46107106	46119344
25224	7920	ENSMUSG00000025224	Mus musculus	19	-	46227048	46360999
25225	5977	ENSMUSG00000025225	Mus musculus	19	-	46379238	46386580
25226	9434	ENSMUSG00000025226	Mus musculus	19	-	46402699	46404935
25227	9760	ENSMUSG00000025227	Mus musculus	19	-	46431415	46449742
25228	15122	ENSMUSG00000025228	Mus musculus	19	-	46451304	46470228
25229	3323	ENSMUSG00000025229	Mus musculus	19	-	46210178	46222815
25231	5864	ENSMUSG00000025231	Mus musculus	19	-	46471425	46563285
25232	446	ENSMUSG00000025232	Mus musculus	9	-	59387504	59412914
25234	8002	ENSMUSG00000025234	Mus musculus	9	-	59240415	59334421
25235	2216	ENSMUSG00000025235	Mus musculus	9	-	59169773	59201267
25236	7309	ENSMUSG00000025236	Mus musculus	9	-	59139415	59166197
25237	1803	ENSMUSG00000025237	Mus musculus	9	-	59465091	59498076
25239	9635	ENSMUSG00000025239	Mus musculus	9	-	123387824	123430635
25240	4214	ENSMUSG00000025240	Mus musculus	9	-	123438900	123501716
25241	8768	ENSMUSG00000025241	Mus musculus	9	-	123698628	123760687
25243	15256	ENSMUSG00000025243	Mus musculus	9	-	123503776	123541683
25245	948	ENSMUSG00000025245	Mus musculus	9	-	123606743	123626741
25246	15273	ENSMUSG00000025246	Mus musculus	X	-	74756352	74905434
25255	16517	ENSMUSG00000025255	Mus musculus	3	-	5218554	5415855
25257	2312	ENSMUSG00000025257	Mus musculus	X	-	148439125	148450838
25260	7240	ENSMUSG00000025260	Mus musculus	X	-	148436444	148438983
25261	14929	ENSMUSG00000025261	Mus musculus	X	-	148237870	148369960
25262	9422	ENSMUSG00000025262	Mus musculus	X	-	147778766	147908666
25264	7974	ENSMUSG00000025264	Mus musculus	X	-	147521852	147531061
25265	15864	ENSMUSG00000025265	Mus musculus	X	-	147480693	147524064
25266	11525	ENSMUSG00000025266	Mus musculus	X	-	147417684	147451865
25268	5114	ENSMUSG00000025268	Mus musculus	X	-	147240964	147248888
25269	13393	ENSMUSG00000025269	Mus musculus	X	-	146954062	147024387
25270	11456	ENSMUSG00000025270	Mus musculus	X	-	146981990	147005165
25271	12156	ENSMUSG00000025271	Mus musculus	X	-	147024464	147078403
25272	5414	ENSMUSG00000025272	Mus musculus	X	-	147079847	147092126
25277	7510	ENSMUSG00000025277	Mus musculus	14	-	8835457	8888423
25278	16406	ENSMUSG00000025278	Mus musculus	14	-	8650666	8784097
25279	2512	ENSMUSG00000025279	Mus musculus	14	-	8797706	8826696
25280	3663	ENSMUSG00000025280	Mus musculus	14	-	25267916	25306268
25283	3971	ENSMUSG00000025283	Mus musculus	X	-	151647684	151650891
25287	1464	ENSMUSG00000025287	Mus musculus	X	-	151697081	151732050
25289	10821	ENSMUSG00000025289	Mus musculus	X	-	151758464	151775050
25290	7808	ENSMUSG00000025290	Mus musculus	14	-	25309940	25315067
25316	236	ENSMUSG00000025316	Mus musculus	8	-	124474447	124549969
25317	9913	ENSMUSG00000025317	Mus musculus	8	-	124440046	124468812
25318	14208	ENSMUSG00000025318	Mus musculus	8	-	124254488	124314721
25321	14036	ENSMUSG00000025321	Mus musculus	12	-	120401276	120476749
25323	13706	ENSMUSG00000025323	Mus musculus	12	-	119473406	119539842
25324	3259	ENSMUSG00000025324	Mus musculus	7	-	65913786	66084790
25326	14911	ENSMUSG00000025326	Mus musculus	7	-	66484122	66562097
25328	2471	ENSMUSG00000025328	Mus musculus	4	-	140341284	140366563
25329	2496	ENSMUSG00000025329	Mus musculus	4	-	140368896	140401693
25330	2484	ENSMUSG00000025330	Mus musculus	4	-	140301617	140330118
25332	7694	ENSMUSG00000025332	Mus musculus	X	-	148667563	148708317
25333	10597	ENSMUSG00000025333	Mus musculus	X	-	149216529	149243189
25337	217	ENSMUSG00000025337	Mus musculus	5	-	130721605	130731336
25340	10065	ENSMUSG00000025340	Mus musculus	5	-	130663050	130690206
25347	13683	ENSMUSG00000025347	Mus musculus	10	-	128395333	128398044
25348	13146	ENSMUSG00000025348	Mus musculus	10	-	128370869	128395333
25349	1000	ENSMUSG00000025349	Mus musculus	10	-	128356970	128360580
25350	6502	ENSMUSG00000025350	Mus musculus	10	-	128350649	128356353
25351	15258	ENSMUSG00000025351	Mus musculus	10	-	128345975	128349872
25352	9227	ENSMUSG00000025352	Mus musculus	10	-	128321602	128328774
25353	9670	ENSMUSG00000025353	Mus musculus	10	-	128255551	128258647
25354	9498	ENSMUSG00000025354	Mus musculus	10	-	128242690	128256502
25355	14858	ENSMUSG00000025355	Mus musculus	10	-	128228017	128237880
25357	3630	ENSMUSG00000025357	Mus musculus	10	-	128157197	128181112
25358	15648	ENSMUSG00000025358	Mus musculus	10	-	128135645	128142059
25359	4224	ENSMUSG00000025359	Mus musculus	10	-	128143314	128157180
25362	6937	ENSMUSG00000025362	Mus musculus	10	-	128061593	128063556
25364	2405	ENSMUSG00000025364	Mus musculus	10	-	127995699	128003008
25366	6090	ENSMUSG00000025366	Mus musculus	10	-	127947304	127962926
25369	12914	ENSMUSG00000025369	Mus musculus	10	-	127896350	127927228
25370	14766	ENSMUSG00000025370	Mus musculus	15	-	16707856	16785988
25371	173	ENSMUSG00000025371	Mus musculus	11	-	119775158	119779973
25372	475	ENSMUSG00000025372	Mus musculus	11	-	119804077	119868096
25373	7606	ENSMUSG00000025373	Mus musculus	10	-	127848771	127876473
25374	5883	ENSMUSG00000025374	Mus musculus	10	-	127838452	127846852
25375	2815	ENSMUSG00000025375	Mus musculus	11	-	119868627	119908459
25377	10389	ENSMUSG00000025377	Mus musculus	11	-	119951845	119960045
25380	10291	ENSMUSG00000025380	Mus musculus	11	-	120222848	120229485
25381	6559	ENSMUSG00000025381	Mus musculus	10	-	127759645	127764609
25383	221	ENSMUSG00000025383	Mus musculus	10	-	127733196	127735140
25384	7696	ENSMUSG00000025384	Mus musculus	11	-	120230882	120240044
25386	8704	ENSMUSG00000025386	Mus musculus	11	-	120308924	120314797
25389	4971	ENSMUSG00000025389	Mus musculus	10	-	127662894	127668870
25393	8409	ENSMUSG00000025393	Mus musculus	10	-	127520362	127527328
25395	10876	ENSMUSG00000025395	Mus musculus	10	-	127452252	127467047
25396	6572	ENSMUSG00000025396	Mus musculus	10	-	127427997	127437734
25400	6749	ENSMUSG00000025400	Mus musculus	10	-	127161534	127168823
25401	15663	ENSMUSG00000025401	Mus musculus	10	-	127142312	127157994
25402	2355	ENSMUSG00000025402	Mus musculus	10	-	127097975	127103734
25403	579	ENSMUSG00000025403	Mus musculus	10	-	126954373	126959442
25404	6204	ENSMUSG00000025404	Mus musculus	10	-	126837207	126936436
25405	9409	ENSMUSG00000025405	Mus musculus	10	-	126793384	126807487
25407	4797	ENSMUSG00000025407	Mus musculus	10	-	126766945	126778645
25408	6775	ENSMUSG00000025408	Mus musculus	10	-	126727853	126733340
25409	16094	ENSMUSG00000025409	Mus musculus	10	-	126719012	126725827
25410	9243	ENSMUSG00000025410	Mus musculus	10	-	126703455	126718862
25417	14571	ENSMUSG00000025417	Mus musculus	10	-	126634124	126648611
25418	6085	ENSMUSG00000025418	Mus musculus	4	-	106156065	106164888
25420	3436	ENSMUSG00000025420	Mus musculus	18	-	77231939	77286035
25421	2759	ENSMUSG00000025421	Mus musculus	18	-	77168835	77210910
25422	14602	ENSMUSG00000025422	Mus musculus	10	-	126515963	126530225
25423	5629	ENSMUSG00000025423	Mus musculus	18	-	77303947	77392539
25425	12039	ENSMUSG00000025425	Mus musculus	18	-	77424592	77494057
25427	4151	ENSMUSG00000025427	Mus musculus	18	-	77700452	77707018
25428	8412	ENSMUSG00000025428	Mus musculus	18	-	78012695	78021605
25429	659	ENSMUSG00000025429	Mus musculus	18	-	78033042	78121618
25432	5771	ENSMUSG00000025432	Mus musculus	10	-	126437795	126458044
25436	7199	ENSMUSG00000025436	Mus musculus	10	-	126305486	126338389
25437	14926	ENSMUSG00000025437	Mus musculus	3	-	152009442	152056576
25439	454	ENSMUSG00000025439	Mus musculus	7	-	104845212	104867318
25451	12488	ENSMUSG00000025451	Mus musculus	13	-	120217407	120249127
25453	12658	ENSMUSG00000025453	Mus musculus	13	-	120123124	120197804
25461	9490	ENSMUSG00000025461	Mus musculus	7	-	147404166	147417042
25464	5582	ENSMUSG00000025464	Mus musculus	7	-	147311607	147320233
25465	11190	ENSMUSG00000025465	Mus musculus	7	-	147291618	147302307
25466	11172	ENSMUSG00000025466	Mus musculus	7	-	147285371	147288301
25467	850	ENSMUSG00000025467	Mus musculus	7	-	147279307	147283100
25468	9992	ENSMUSG00000025468	Mus musculus	7	-	147255779	147268407
25470	6252	ENSMUSG00000025470	Mus musculus	7	-	147222303	147226220
25473	15529	ENSMUSG00000025473	Mus musculus	7	-	147164831	147178434
25474	12779	ENSMUSG00000025474	Mus musculus	7	-	147181901	147222243
25475	3389	ENSMUSG00000025475	Mus musculus	7	-	147020195	147062850
25477	1922	ENSMUSG00000025477	Mus musculus	7	-	146575008	146765551
25478	2779	ENSMUSG00000025478	Mus musculus	7	-	146271927	146287664
25479	8815	ENSMUSG00000025479	Mus musculus	7	-	147949731	147960874
25480	10211	ENSMUSG00000025480	Mus musculus	7	-	147963132	147973752
25482	5422	ENSMUSG00000025482	Mus musculus	7	-	148033704	148036913
25485	10368	ENSMUSG00000025485	Mus musculus	7	-	148043322	148049041
25486	2696	ENSMUSG00000025486	Mus musculus	7	-	148049569	148068208
25487	1756	ENSMUSG00000025487	Mus musculus	7	-	148068299	148084541
25489	427	ENSMUSG00000025489	Mus musculus	7	-	148134862	148136138
25491	432	ENSMUSG00000025491	Mus musculus	7	-	148153120	148155724
25492	432	ENSMUSG00000025492	Mus musculus	7	-	148195489	148196612
25494	6422	ENSMUSG00000025494	Mus musculus	7	-	148277074	148286445
25495	12807	ENSMUSG00000025495	Mus musculus	7	-	148317185	148342053
25496	4422	ENSMUSG00000025496	Mus musculus	7	-	148477929	148482362
25497	4205	ENSMUSG00000025497	Mus musculus	7	-	148454984	148462673
25498	3052	ENSMUSG00000025498	Mus musculus	7	-	148448605	148452322
25499	14830	ENSMUSG00000025499	Mus musculus	7	-	148375004	148379893
25500	225	ENSMUSG00000025500	Mus musculus	7	-	148395942	148399981
25503	6579	ENSMUSG00000025503	Mus musculus	7	-	148578098	148588866
25504	2479	ENSMUSG00000025504	Mus musculus	7	-	148524901	148548914
25505	12438	ENSMUSG00000025505	Mus musculus	7	-	148514029	148523054
25507	1254	ENSMUSG00000025507	Mus musculus	7	-	148624012	148629924
25508	7336	ENSMUSG00000025508	Mus musculus	7	-	148633550	148637249
25509	2022	ENSMUSG00000025509	Mus musculus	7	-	148641106	148645987
25510	15205	ENSMUSG00000025510	Mus musculus	7	-	148653292	148657367
25511	15190	ENSMUSG00000025511	Mus musculus	7	-	148661180	148679321
25512	11302	ENSMUSG00000025512	Mus musculus	7	-	148681863	148725715
25515	4552	ENSMUSG00000025515	Mus musculus	7	-	148876263	148890515
25519	13405	ENSMUSG00000025519	Mus musculus	8	-	69035655	69037656
25521	9767	ENSMUSG00000025521	Mus musculus	8	-	67471114	67492933
25525	13126	ENSMUSG00000025525	Mus musculus	X	-	109424975	109486039
25529	16288	ENSMUSG00000025529	Mus musculus	X	-	109714135	109748679
25531	1516	ENSMUSG00000025531	Mus musculus	X	-	110154201	110299124
25532	11010	ENSMUSG00000025532	Mus musculus	5	-	130505176	130536629
25533	1236	ENSMUSG00000025533	Mus musculus	5	-	130487134	130500220
25534	6144	ENSMUSG00000025534	Mus musculus	5	-	130464909	130478919
25535	1689	ENSMUSG00000025535	Mus musculus	5	-	130384435	130387150
25537	16498	ENSMUSG00000025537	Mus musculus	5	-	130339311	130354954
25538	12556	ENSMUSG00000025538	Mus musculus	5	-	130322872	130339928
25544	10663	ENSMUSG00000025544	Mus musculus	14	-	122506304	122558825
25545	10416	ENSMUSG00000025545	Mus musculus	14	-	122580943	122801450
25551	14486	ENSMUSG00000025551	Mus musculus	14	-	124377129	125075939
25555	8166	ENSMUSG00000025555	Mus musculus	14	-	121434766	121682948
25557	7987	ENSMUSG00000025557	Mus musculus	14	-	121858843	121904476
25558	10505	ENSMUSG00000025558	Mus musculus	14	-	121941261	122137684
25571	6500	ENSMUSG00000025571	Mus musculus	11	-	117515603	117624753
25572	8162	ENSMUSG00000025572	Mus musculus	11	-	117627300	117641953
25573	9939	ENSMUSG00000025573	Mus musculus	11	-	117658974	117668615
25574	9288	ENSMUSG00000025574	Mus musculus	11	-	117676840	117687406
25575	10052	ENSMUSG00000025575	Mus musculus	11	-	118267603	118280400
25576	1261	ENSMUSG00000025576	Mus musculus	11	-	118351074	118772911
25577	4121	ENSMUSG00000025577	Mus musculus	11	-	118884343	118892583
25578	4064	ENSMUSG00000025578	Mus musculus	11	-	118899752	118902227
25579	5223	ENSMUSG00000025579	Mus musculus	11	-	119129340	119146768
25580	15501	ENSMUSG00000025580	Mus musculus	11	-	119149678	119161338
25582	4031	ENSMUSG00000025582	Mus musculus	11	-	119400033	119409134
25583	8401	ENSMUSG00000025583	Mus musculus	11	-	119465012	119760904
25584	15358	ENSMUSG00000025584	Mus musculus	7	-	88358482	88479419
25586	3207	ENSMUSG00000025586	Mus musculus	7	-	88492337	88599644
25588	9803	ENSMUSG00000025588	Mus musculus	8	-	70014657	70016003
25591	8174	ENSMUSG00000025591	Mus musculus	8	-	69000245	69010406
25592	2719	ENSMUSG00000025592	Mus musculus	X	-	110411119	110949995
25597	15053	ENSMUSG00000025597	Mus musculus	X	-	111587942	111674438
25602	13657	ENSMUSG00000025602	Mus musculus	9	-	39999911	40020771
25607	12407	ENSMUSG00000025607	Mus musculus	6	-	30697554	30846739
25608	921	ENSMUSG00000025608	Mus musculus	6	-	31469495	31513911
25609	12461	ENSMUSG00000025609	Mus musculus	6	-	31348844	31457968
25610	11659	ENSMUSG00000025610	Mus musculus	16	-	87553575	87595580
25612	5212	ENSMUSG00000025612	Mus musculus	16	-	87699199	87733591
25613	10070	ENSMUSG00000025613	Mus musculus	16	-	87484121	87496085
25616	13248	ENSMUSG00000025616	Mus musculus	16	-	87455261	87483756
25626	12871	ENSMUSG00000025626	Mus musculus	X	-	50265443	50310119
25630	9500	ENSMUSG00000025630	Mus musculus	X	-	50341255	50374829
25645	1322	ENSMUSG00000025645	Mus musculus	9	-	108985007	108994988
25646	5944	ENSMUSG00000025646	Mus musculus	9	-	108962263	108976625
25647	9693	ENSMUSG00000025647	Mus musculus	9	-	108941120	108960232
25648	12183	ENSMUSG00000025648	Mus musculus	9	-	108893947	108934711
25650	15611	ENSMUSG00000025650	Mus musculus	9	-	108855631	108886920
25651	11545	ENSMUSG00000025651	Mus musculus	9	-	108838721	108851666
25652	11771	ENSMUSG00000025652	Mus musculus	9	-	108816950	108817894
25656	16357	ENSMUSG00000025656	Mus musculus	X	-	92244276	92392160
25658	12026	ENSMUSG00000025658	Mus musculus	X	-	154259506	154481226
25665	16103	ENSMUSG00000025665	Mus musculus	X	-	108501801	108651554
25666	7789	ENSMUSG00000025666	Mus musculus	X	-	78316055	78341802
25701	4244	ENSMUSG00000025701	Mus musculus	6	-	116360089	116411196
25702	3368	ENSMUSG00000025702	Mus musculus	6	-	116288040	116359556
25716	14354	ENSMUSG00000025716	Mus musculus	2	-	22162674	22473767
25722	12868	ENSMUSG00000025722	Mus musculus	7	-	88036140	88046120
25723	1100	ENSMUSG00000025723	Mus musculus	7	-	88047122	88049922
25724	12172	ENSMUSG00000025724	Mus musculus	7	-	88060452	88092416
25726	8890	ENSMUSG00000025726	Mus musculus	7	-	88259685	88315302
25727	5190	ENSMUSG00000025727	Mus musculus	17	-	26079178	26089510
25728	8434	ENSMUSG00000025728	Mus musculus	17	-	26063373	26078880
25730	13955	ENSMUSG00000025730	Mus musculus	17	-	26019060	26056647
25731	12630	ENSMUSG00000025731	Mus musculus	17	-	26012460	26014107
25732	5783	ENSMUSG00000025732	Mus musculus	17	-	26000643	26005681
25733	7716	ENSMUSG00000025733	Mus musculus	17	-	25975784	25981796
25735	2549	ENSMUSG00000025735	Mus musculus	17	-	25971414	25974102
25736	12059	ENSMUSG00000025736	Mus musculus	17	-	25965988	25968711
25737	13000	ENSMUSG00000025737	Mus musculus	17	-	25960593	25965670
25738	7919	ENSMUSG00000025738	Mus musculus	17	-	25953360	25958189
25739	3578	ENSMUSG00000025739	Mus musculus	17	-	25854473	25856029
25742	7371	ENSMUSG00000025742	Mus musculus	X	-	163784265	163820631
25743	3768	ENSMUSG00000025743	Mus musculus	4	-	130348452	130382233
25745	11163	ENSMUSG00000025745	Mus musculus	5	-	30445970	30481520
25746	1633	ENSMUSG00000025746	Mus musculus	5	-	30339683	30346508
25747	8676	ENSMUSG00000025747	Mus musculus	5	-	30385367	30400121
25754	11931	ENSMUSG00000025754	Mus musculus	7	-	83555948	83911489
25757	13517	ENSMUSG00000025757	Mus musculus	3	-	40549515	40594369
25758	9375	ENSMUSG00000025758	Mus musculus	3	-	40603873	40620803
25759	9323	ENSMUSG00000025759	Mus musculus	3	-	40622094	40650776
25764	7728	ENSMUSG00000025764	Mus musculus	3	-	41359654	41418872
25766	619	ENSMUSG00000025766	Mus musculus	3	-	41546543	41562427
25774	5573	ENSMUSG00000025774	Mus musculus	1	-	18105272	18135983
25776	4540	ENSMUSG00000025776	Mus musculus	1	-	17717498	17756288
25777	13711	ENSMUSG00000025777	Mus musculus	1	-	17135478	17154329
25779	6989	ENSMUSG00000025779	Mus musculus	1	-	16678514	16699686
25780	4991	ENSMUSG00000025780	Mus musculus	2	-	10075170	10178153
25781	4715	ENSMUSG00000025781	Mus musculus	2	-	9977643	10002137
25782	15857	ENSMUSG00000025782	Mus musculus	2	-	9836181	9970243
25784	5646	ENSMUSG00000025784	Mus musculus	9	-	123060112	123066548
25785	5624	ENSMUSG00000025785	Mus musculus	9	-	123022349	123045247
25786	5455	ENSMUSG00000025786	Mus musculus	9	-	122975131	123022322
25787	5917	ENSMUSG00000025787	Mus musculus	9	-	122943859	122976676
25789	1244	ENSMUSG00000025789	Mus musculus	7	-	81084008	81158560
25790	14513	ENSMUSG00000025790	Mus musculus	7	-	81420304	81699666
25791	7721	ENSMUSG00000025791	Mus musculus	4	-	99602112	99659896
25792	3427	ENSMUSG00000025792	Mus musculus	11	-	120353233	120359738
25793	3639	ENSMUSG00000025793	Mus musculus	11	-	120328949	120345293
25795	8565	ENSMUSG00000025795	Mus musculus	10	-	120847411	120913333
25804	14012	ENSMUSG00000025804	Mus musculus	9	-	123876957	123883399
25809	16032	ENSMUSG00000025809	Mus musculus	8	-	131209713	131256509
