#Species A	Chromosome A	Start A	End A	Species B	Chromosome B	Start B	End B	Size	P value
Homo sapiens	10	27439394	27571065	Mus musculus	2	22923688	23054156	3	6.728E-15
Homo sapiens	20	16351	472482	Mus musculus	2	152052618	152337428	12	7.193E-70
Homo sapiens	20	532441	604823	Mus musculus	2	151907265	151974826	3	6.728E-15
Homo sapiens	20	762356	930904	Mus musculus	2	151668663	151805880	3	6.728E-15
Homo sapiens	20	1041939	1396417	Mus musculus	2	151320031	151569922	7	3.321E-40
Homo sapiens	20	2309554	2399499	Mus musculus	2	129949021	130005053	2	5.468E-8
Homo sapiens	20	2465253	3336204	Mus musculus	2	130020930	130665881	19	4.186E-108
Homo sapiens	20	3399676	3944222	Mus musculus	2	130732232	131178561	13	3.328E-75
Homo sapiens	20	4077450	4177659	Mus musculus	2	131317625	131388021	2	5.468E-8
Homo sapiens	20	4614882	4938939	Mus musculus	2	131735719	131970844	4	1.472E-21
Homo sapiens	20	5028486	5119985	Mus musculus	2	132065228	132137786	3	6.728E-15
Homo sapiens	20	5679043	6052191	Mus musculus	2	132512698	132771772	7	1.660E-40
Homo sapiens	20	7811631	7948476	Mus musculus	2	134323097	134469857	2	5.468E-8
Homo sapiens	20	9024932	9767689	Mus musculus	2	135567566	136213696	3	6.728E-15
Homo sapiens	20	10333839	10602636	Mus musculus	2	136585351	136942155	3	6.728E-15
Homo sapiens	20	13642969	15981842	Mus musculus	2	139945617	142218702	5	5.032E-28
Homo sapiens	20	16658606	16680809	Mus musculus	2	142888775	142907449	2	5.468E-8
Homo sapiens	20	17154752	17664517	Mus musculus	2	143371929	143899715	5	5.032E-28
Homo sapiens	20	17870241	17986521	Mus musculus	2	144075859	144157837	3	6.728E-15
Homo sapiens	20	18312011	18743033	Mus musculus	2	144296293	144650151	6	2.478E-34
Homo sapiens	20	19815314	20289346	Mus musculus	2	145611716	145840052	4	2.944E-21
Homo sapiens	20	20296765	20641271	Mus musculus	2	146047847	146337762	2	5.468E-8
Homo sapiens	20	21054646	21326047	Mus musculus	2	146681623	146911081	3	6.728E-15
Homo sapiens	20	22964057	23014977	Mus musculus	2	148221078	148269271	3	6.728E-15
Homo sapiens	20	23279373	23479289	Mus musculus	2	148498337	148676670	8	1.454E-46
Homo sapiens	20	24877866	25010996	Mus musculus	2	150396151	150514873	4	1.472E-21
Homo sapiens	20	25124329	25552621	Mus musculus	2	150574885	150865115	6	4.955E-34
Homo sapiens	20	29309128	29360049	Mus musculus	2	152343991	152365777	2	5.468E-8
Homo sapiens	20	29420082	30636536	Mus musculus	2	152398480	153355709	25	4.505E-139
Homo sapiens	20	30754166	30930278	Mus musculus	2	153444551	153620918	4	1.472E-21
Homo sapiens	20	31035242	31232884	Mus musculus	2	153681926	153841808	6	2.478E-34
Homo sapiens	20	31268796	31905830	Mus musculus	2	153956072	154520001	14	4.465E-81
Homo sapiens	20	32045146	32163746	Mus musculus	2	154616869	154718553	2	2.187E-7
Homo sapiens	20	32311832	32354811	Mus musculus	2	154776955	154900163	2	5.468E-8
Homo sapiens	20	32414745	34082036	Mus musculus	2	154959217	156201374	32	4.730E-173
Homo sapiens	20	34142840	34322254	Mus musculus	2	156246645	156393892	2	5.468E-8
Homo sapiens	20	34357717	35467867	Mus musculus	2	156490614	157297574	16	4.821E-92
Homo sapiens	20	35579233	35589717	Mus musculus	2	157382098	157392097	2	5.468E-8
Homo sapiens	20	35755848	36439067	Mus musculus	2	157563226	158158588	8	1.454E-46
Homo sapiens	20	36534873	36712517	Mus musculus	2	158235589	158376364	3	6.728E-15
Homo sapiens	20	36786519	37101777	Mus musculus	2	158436494	158683949	5	5.032E-28
Homo sapiens	20	39090876	39680547	Mus musculus	2	160471633	160934792	6	2.478E-34
Homo sapiens	20	41519932	41789056	Mus musculus	2	162757264	162913591	6	4.955E-34
Homo sapiens	20	41978221	42713795	Mus musculus	2	163028900	163575913	11	7.300E-64
Homo sapiens	20	42776899	42872326	Mus musculus	2	163646635	163744662	3	6.728E-15
Homo sapiens	20	42947758	43186520	Mus musculus	2	163820915	164016294	7	1.660E-40
Homo sapiens	20	43314293	43543585	Mus musculus	2	164179809	164394006	9	1.611E-52
Homo sapiens	20	43613205	44313741	Mus musculus	2	164421966	165060353	25	4.505E-139
Homo sapiens	20	44411574	44468678	Mus musculus	2	165102054	165151979	2	5.468E-8
Homo sapiens	20	44563116	44798390	Mus musculus	2	165202939	165345409	5	1.006E-27
Homo sapiens	20	44956916	45418881	Mus musculus	2	165420532	165724462	2	5.468E-8
Homo sapiens	20	45564053	45848215	Mus musculus	2	165818136	165981156	2	5.468E-8
Homo sapiens	20	46971834	47328163	Mus musculus	2	166631215	166888515	5	5.032E-28
Homo sapiens	20	47421912	47618114	Mus musculus	2	166928888	167066044	2	5.468E-8
Homo sapiens	20	47862657	48038825	Mus musculus	2	167247221	167368308	4	1.472E-21
Homo sapiens	20	48560298	48741472	Mus musculus	2	167757827	167836118	2	5.468E-8
Homo sapiens	20	48938992	49073051	Mus musculus	2	168006465	168106632	4	1.472E-21
Homo sapiens	20	49438571	49852421	Mus musculus	2	168301910	168592701	3	6.728E-15
Homo sapiens	20	52203395	52269898	Mus musculus	2	170308208	170344623	2	5.468E-8
Homo sapiens	20	54367390	54544983	Mus musculus	2	172171137	172299794	7	1.660E-40
Homo sapiens	20	55338222	55417795	Mus musculus	2	172805343	172860226	3	6.728E-15
Homo sapiens	20	55505630	55719947	Mus musculus	2	172919110	173102034	4	1.472E-21
Homo sapiens	20	56159389	56236800	Mus musculus	2	173348101	173403785	2	5.468E-8
Homo sapiens	20	56318177	56523355	Mus musculus	2	173485346	173625096	3	6.728E-15
Homo sapiens	20	56659734	56724307	Mus musculus	2	173901822	173948199	2	5.468E-8
Homo sapiens	20	56989706	57051296	Mus musculus	2	174241305	174298402	4	1.472E-21
Homo sapiens	20	57199470	57334441	Mus musculus	2	174469035	174609543	2	5.468E-8
Homo sapiens	20	57585959	58042461	Mus musculus	2	177853680	178222069	5	5.032E-28
Homo sapiens	20	59260965	60484421	Mus musculus	2	179177327	180069378	13	3.328E-75
Homo sapiens	20	60744242	61108527	Mus musculus	2	180191039	180511605	10	2.204E-58
Homo sapiens	20	61297229	62389618	Mus musculus	2	180639084	181592155	33	1.767E-178
Homo sapiens	12	38232814	38786158	Mus musculus	15	90976315	91403692	3	6.728E-15
Homo sapiens	12	40767214	40918317	Mus musculus	15	93070173	93167366	2	5.468E-8
Homo sapiens	12	40992155	41269745	Mus musculus	15	93216544	93426322	3	2.018E-14
Homo sapiens	12	42408685	43069807	Mus musculus	15	94353071	94926528	4	1.472E-21
Homo sapiens	12	44409887	44670668	Mus musculus	15	96117953	96291274	2	5.468E-8
Homo sapiens	12	46343344	46865976	Mus musculus	15	97505529	98000565	11	3.650E-64
Homo sapiens	12	47333467	47869153	Mus musculus	15	98349249	98783980	19	8.372E-108
Homo sapiens	12	47945087	48705450	Mus musculus	15	98860789	99482052	19	4.186E-108
Homo sapiens	12	48765250	49011835	Mus musculus	15	99532718	99762089	6	2.478E-34
Homo sapiens	12	49080917	49567928	Mus musculus	15	99803211	100123484	4	1.472E-21
Homo sapiens	12	49661776	50177913	Mus musculus	15	100218333	100654402	11	3.650E-64
Homo sapiens	12	50568011	50757534	Mus musculus	15	100946186	101121375	6	2.478E-34
Homo sapiens	12	50849047	50928976	Mus musculus	15	101180002	101258236	2	5.468E-8
Homo sapiens	12	51057863	51383514	Mus musculus	15	101355458	101700049	10	2.204E-58
Homo sapiens	12	51448207	51514346	Mus musculus	15	101714782	101770755	3	6.728E-15
Homo sapiens	12	51577238	52407486	Mus musculus	15	101827142	102552500	27	8.346E-149
Homo sapiens	12	52618843	52736081	Mus musculus	15	102751562	102867272	9	1.611E-52
Homo sapiens	12	52861519	53268714	Mus musculus	15	102983722	103368423	12	1.439E-69
Homo sapiens	12	32723491	32941041	Mus musculus	16	16213411	16359123	3	6.728E-15
Homo sapiens	12	107047641	107257220	Mus musculus	5	113919467	114100399	2	5.468E-8
Homo sapiens	12	107433181	107856860	Mus musculus	5	114185812	114541389	9	1.611E-52
Homo sapiens	12	107945277	108231408	Mus musculus	5	114550342	114723770	5	5.032E-28
Homo sapiens	12	108362755	108519450	Mus musculus	5	114806824	114910574	5	5.032E-28
Homo sapiens	12	108656955	108961614	Mus musculus	5	115018260	115255827	6	2.478E-34
Homo sapiens	12	109203815	109665050	Mus musculus	5	122608365	122952183	11	3.650E-64
Homo sapiens	12	109769194	109842766	Mus musculus	5	122550966	122588071	2	5.468E-8
Homo sapiens	12	109956212	111195940	Mus musculus	5	121736295	122499860	14	4.465E-81
Homo sapiens	12	111327380	111432099	Mus musculus	5	121580542	121658976	2	1.640E-7
Homo sapiens	12	111714125	112394260	Mus musculus	5	120881779	121459527	14	4.465E-81
Homo sapiens	12	115637981	116283965	Mus musculus	5	118292195	118713113	7	3.321E-40
Homo sapiens	12	116938893	117340223	Mus musculus	5	117541691	117839054	6	7.433E-34
Homo sapiens	12	117903779	118116933	Mus musculus	5	116858504	117041826	2	5.468E-8
Homo sapiens	12	118590144	118799475	Mus musculus	5	116295653	116474517	2	5.468E-8
Homo sapiens	12	118912031	119291341	Mus musculus	5	115879694	116181568	7	1.660E-40
Homo sapiens	12	119360287	119826534	Mus musculus	5	115461533	115798965	13	3.328E-75
Homo sapiens	12	119900932	119961342	Mus musculus	5	115373249	115421047	3	6.728E-15
Homo sapiens	12	120055061	121317021	Mus musculus	5	123093920	124023013	21	1.386E-118
Homo sapiens	12	121523390	122864757	Mus musculus	5	124149808	125214842	28	2.692E-153
Homo sapiens	12	122883683	123065918	Mus musculus	5	125281835	125368999	3	6.728E-15
Homo sapiens	12	123339663	123586102	Mus musculus	5	125483845	125659589	2	5.468E-8
Homo sapiens	12	123828139	124193824	Mus musculus	5	125757459	125997774	5	5.032E-28
Homo sapiens	12	127843720	128035462	Mus musculus	5	128076037	128172272	2	5.468E-8
Homo sapiens	12	129388567	129568363	Mus musculus	5	129242121	129459237	2	5.468E-8
Homo sapiens	12	129840102	129927316	Mus musculus	5	129490442	129530198	2	5.468E-8
Homo sapiens	12	130761588	130902269	Mus musculus	5	130007106	130114085	2	5.468E-8
Homo sapiens	12	130945232	131415862	Mus musculus	5	110973374	111239116	6	2.478E-34
Homo sapiens	12	131657121	131974271	Mus musculus	5	110564879	110877505	9	1.611E-52
Homo sapiens	12	53628069	53707486	Mus musculus	10	129705209	129801167	2	5.468E-8
Homo sapiens	12	53795584	53810827	Mus musculus	10	129599233	129648184	2	5.468E-8
Homo sapiens	12	53963801	54001589	Mus musculus	10	129106025	129142880	3	2.018E-13
Homo sapiens	12	53963801	54046100	Mus musculus	10	128748247	128938938	5	1.510E-26
Homo sapiens	12	54080580	54107243	Mus musculus	10	129204554	129213982	2	1.094E-7
Homo sapiens	12	54106305	54150189	Mus musculus	10	129293576	129339782	2	1.094E-7
Homo sapiens	12	54361686	55467841	Mus musculus	10	127427997	128398044	44	2.164E-229
Homo sapiens	12	55603205	56313252	Mus musculus	10	126602281	127348806	28	4.486E-154
Homo sapiens	12	56374153	56527014	Mus musculus	10	126415773	126558181	11	3.650E-64
Homo sapiens	12	61146864	61615197	Mus musculus	10	122115861	122513561	2	5.468E-8
Homo sapiens	12	62459931	63182153	Mus musculus	10	120983516	121534226	6	2.478E-34
Homo sapiens	12	63290560	63558350	Mus musculus	10	120701413	120913333	3	6.728E-15
Homo sapiens	12	63730674	64146945	Mus musculus	10	120218163	120537699	3	6.728E-15
Homo sapiens	12	64803109	65359020	Mus musculus	10	118891421	119668715	5	5.032E-28
Homo sapiens	12	66928292	67012379	Mus musculus	10	117578888	117647098	2	5.468E-8
Homo sapiens	12	67290919	67612891	Mus musculus	10	117066562	117283012	5	5.032E-28
Homo sapiens	12	68028401	68070842	Mus musculus	10	116652277	116675662	2	5.468E-8
Homo sapiens	12	68150396	68503251	Mus musculus	10	116343833	116585530	5	5.032E-28
Homo sapiens	12	68923044	69111245	Mus musculus	10	115854926	116018557	2	5.468E-8
Homo sapiens	12	69200258	69600853	Mus musculus	10	115455455	115821204	2	5.468E-8
Homo sapiens	12	70120080	70712488	Mus musculus	10	114515699	115024836	7	1.660E-40
Homo sapiens	12	73957276	74111858	Mus musculus	10	111520410	111653611	2	5.468E-8
Homo sapiens	12	74160780	74191685	Mus musculus	10	111409840	111434285	2	5.468E-8
Homo sapiens	12	74705494	74764717	Mus musculus	10	110910358	110945484	2	5.468E-8
Homo sapiens	12	75262397	75477720	Mus musculus	10	110601858	110738225	2	5.468E-8
Homo sapiens	12	75681499	75796971	Mus musculus	10	110357235	110447122	2	5.468E-8
Homo sapiens	12	79625583	79637578	Mus musculus	10	106919964	106931793	2	5.468E-8
Homo sapiens	12	79995940	80672131	Mus musculus	10	105907395	106560724	2	5.468E-8
Homo sapiens	12	81270761	81397069	Mus musculus	10	105200310	105284483	2	5.468E-8
Homo sapiens	12	86897947	87116936	Mus musculus	10	99909563	100081025	4	1.472E-21
Homo sapiens	12	89871430	90100937	Mus musculus	10	96942245	97157432	5	5.032E-28
Homo sapiens	12	93066630	93377895	Mus musculus	10	94151535	94407212	2	5.468E-8
Homo sapiens	12	93889240	94219075	Mus musculus	10	93430845	93683693	4	1.472E-21
Homo sapiens	12	94391953	94469394	Mus musculus	10	93294300	93353947	2	5.468E-8
Homo sapiens	12	94776840	94953496	Mus musculus	10	92916156	93052366	5	1.510E-27
Homo sapiens	12	95112338	95318354	Mus musculus	10	92623635	92773784	2	5.468E-8
Homo sapiens	12	97433536	97653335	Mus musculus	10	90452063	90634327	4	1.472E-21
Homo sapiens	12	98954996	99542812	Mus musculus	10	88871568	89281145	6	2.478E-34
Homo sapiens	12	99712716	100128120	Mus musculus	10	88348737	88720535	2	5.468E-8
Homo sapiens	12	100198036	100325703	Mus musculus	10	88194111	88289395	2	5.468E-8
Homo sapiens	12	100512878	100841530	Mus musculus	10	87785549	88067759	5	5.032E-28
Homo sapiens	12	100930851	101119401	Mus musculus	10	87553817	87708752	4	1.472E-21
Homo sapiens	12	101756234	101878417	Mus musculus	10	86953786	87046874	2	5.468E-8
Homo sapiens	12	102505181	102865809	Mus musculus	10	86153611	86470767	4	4.416E-21
Homo sapiens	12	102868116	103056170	Mus musculus	10	82082603	82226866	4	2.944E-21
Homo sapiens	12	103374906	103912635	Mus musculus	10	82448242	82831580	3	6.728E-15
Homo sapiens	12	103942332	104154138	Mus musculus	10	82950215	83111409	3	6.728E-15
Homo sapiens	12	105155933	105428104	Mus musculus	10	83989050	84189922	3	6.728E-15
Homo sapiens	12	105500815	105807215	Mus musculus	10	84218793	84479191	2	5.468E-8
Homo sapiens	12	105873815	106011737	Mus musculus	10	84565519	84647798	3	6.728E-15
Homo sapiens	12	106603720	106694525	Mus musculus	10	85334610	85391670	3	6.728E-15
Homo sapiens	X	9653454	9877481	Mus musculus	X	149044052	149243189	2	5.468E-8
Homo sapiens	X	11039342	11593742	Mus musculus	X	165234153	165758226	3	1.346E-14
Homo sapiens	X	12719414	12851205	Mus musculus	X	163680626	163820631	3	6.728E-15
Homo sapiens	X	13497645	13866758	Mus musculus	X	162676843	163023648	6	9.911E-34
Homo sapiens	X	14771450	14849377	Mus musculus	X	161374975	161435204	2	5.468E-8
Homo sapiens	X	15172030	15593075	Mus musculus	X	160526762	160977684	8	1.454E-46
Homo sapiens	X	15666313	15783021	Mus musculus	X	160347092	160465893	3	2.691E-14
Homo sapiens	X	16516047	16798386	Mus musculus	X	159198353	159470433	5	5.032E-28
Homo sapiens	X	18353646	18756097	Mus musculus	X	157061026	157432634	3	6.728E-15
Homo sapiens	X	18820802	19050676	Mus musculus	X	156828622	157036438	2	5.468E-8
Homo sapiens	X	19271968	19815640	Mus musculus	X	156065340	156576317	3	6.728E-15
Homo sapiens	X	19935150	20194671	Mus musculus	X	155648239	155936879	2	5.468E-8
Homo sapiens	X	21302481	21586369	Mus musculus	X	154256367	154481226	2	5.468E-8
Homo sapiens	X	21767675	22176397	Mus musculus	X	153596618	154036582	3	6.728E-15
Homo sapiens	X	23592300	23714244	Mus musculus	X	151647684	151775050	3	1.346E-14
Homo sapiens	X	23915884	24006846	Mus musculus	X	91434055	91523063	2	1.094E-7
Homo sapiens	X	24393475	24943775	Mus musculus	X	90531861	91077434	4	1.472E-21
Homo sapiens	X	30143601	30237413	Mus musculus	X	83437114	83617169	2	5.468E-8
Homo sapiens	X	30999279	33267479	Mus musculus	X	80194242	82515627	2	3.281E-7
Homo sapiens	X	37093467	37236717	Mus musculus	X	75694952	75829230	2	3.281E-7
Homo sapiens	X	37315741	37476321	Mus musculus	X	8777099	8888299	2	5.468E-8
Homo sapiens	X	37735014	37873013	Mus musculus	X	9424073	9571669	2	5.468E-8
Homo sapiens	X	38013368	38165553	Mus musculus	X	9615103	9898134	2	5.468E-8
Homo sapiens	X	40325104	40479727	Mus musculus	X	12164997	12339199	3	6.728E-15
Homo sapiens	X	41191631	41667660	Mus musculus	X	13043233	13423682	4	1.472E-21
Homo sapiens	X	43400353	43626631	Mus musculus	X	16196824	16394490	2	5.468E-8
Homo sapiens	X	44588194	44856787	Mus musculus	X	17722996	17857062	2	5.468E-8
Homo sapiens	X	46318136	46503551	Mus musculus	X	19636696	19868890	2	5.468E-8
Homo sapiens	X	46581319	46992671	Mus musculus	X	19941607	20297665	8	2.908E-46
Homo sapiens	X	47305451	47403504	Mus musculus	X	20425704	20539143	6	2.478E-34
Homo sapiens	X	47852032	48156288	Mus musculus	X	20645532	20698318	2	6.562E-7
Homo sapiens	X	47930600	48348518	Mus musculus	X	7700430	8457876	8	8.723E-46
Homo sapiens	X	48427141	49031501	Mus musculus	X	7135728	7667578	27	4.173E-149
Homo sapiens	X	49531315	49750632	Mus musculus	X	6736299	6952956	2	5.468E-8
Homo sapiens	X	49842146	50230477	Mus musculus	X	6356426	6655730	3	6.728E-15
Homo sapiens	X	53095231	53134446	Mus musculus	X	148771395	148802654	2	5.468E-8
Homo sapiens	X	53237381	53367247	Mus musculus	X	148578815	148708317	2	5.468E-8
Homo sapiens	X	53417795	53478048	Mus musculus	X	148436444	148496510	3	6.728E-15
Homo sapiens	X	53979840	54401163	Mus musculus	X	147632683	148065970	3	6.728E-15
Homo sapiens	X	54483572	54608698	Mus musculus	X	147417684	147531061	3	6.728E-15
Homo sapiens	X	54963969	55074136	Mus musculus	X	146954062	147092126	4	1.472E-21
Homo sapiens	X	55495263	55532356	Mus musculus	X	149441012	149472118	2	5.468E-8
Homo sapiens	X	63321722	63367212	Mus musculus	X	92615657	92673468	2	5.468E-8
Homo sapiens	X	64625431	64671392	Mus musculus	X	92907017	93152298	2	5.468E-8
Homo sapiens	X	68752636	69200754	Mus musculus	X	97170945	97625224	3	6.728E-15
Homo sapiens	X	69270024	70067700	Mus musculus	X	97689698	98281359	11	7.300E-64
Homo sapiens	X	70192907	70441929	Mus musculus	X	98297739	98648879	10	2.204E-58
Homo sapiens	X	70669658	70755092	Mus musculus	X	98835403	98929447	2	5.468E-8
Homo sapiens	X	71270224	71334919	Mus musculus	X	99273027	99323007	2	1.094E-7
Homo sapiens	X	71408650	71850892	Mus musculus	X	99380282	99839523	4	1.472E-21
Homo sapiens	X	76596299	76928358	Mus musculus	X	102959816	103124736	2	5.468E-8
Homo sapiens	X	77041627	77192208	Mus musculus	X	103211089	103320256	2	5.468E-8
Homo sapiens	X	77246425	77281835	Mus musculus	X	103382546	103416478	2	5.468E-8
Homo sapiens	X	84385653	84521404	Mus musculus	X	109714135	109812260	2	5.468E-8
Homo sapiens	X	92812585	92853917	Mus musculus	X	119508174	119566381	2	5.468E-8
Homo sapiens	X	99726486	99873764	Mus musculus	X	130385662	130516351	4	1.472E-21
Homo sapiens	X	99962004	100434701	Mus musculus	X	130593726	131011029	9	3.222E-52
Homo sapiens	X	100487308	100555762	Mus musculus	X	131071797	131141599	4	2.944E-21
Homo sapiens	X	100756772	100801491	Mus musculus	X	131282994	131343535	3	6.728E-15
Homo sapiens	X	100973741	101073656	Mus musculus	X	131479067	131559831	2	3.281E-7
Homo sapiens	X	101356936	101613388	Mus musculus	X	132114094	132228329	2	6.562E-7
Homo sapiens	X	101740752	101895124	Mus musculus	X	132277231	132425620	4	1.472E-21
Homo sapiens	X	102204244	102234709	Mus musculus	X	132601105	132619794	2	2.187E-7
Homo sapiens	X	102356702	102519661	Mus musculus	X	132673535	132806503	7	1.196E-38
Homo sapiens	X	102749035	102772530	Mus musculus	X	133200942	133244410	2	4.921E-7
Homo sapiens	X	102848808	102973838	Mus musculus	X	133292213	133403105	3	6.728E-15
Homo sapiens	X	103230555	103322781	Mus musculus	X	133515655	133612834	2	5.468E-8
Homo sapiens	X	105741858	106130130	Mus musculus	X	136014906	136406161	6	2.478E-34
Homo sapiens	X	106194306	106374128	Mus musculus	X	136477944	136641336	3	1.346E-14
Homo sapiens	X	107174856	107866295	Mus musculus	X	137442147	138159760	6	2.478E-34
Homo sapiens	X	108502791	108674575	Mus musculus	X	138515703	138674235	2	5.468E-8
Homo sapiens	X	108753585	108863277	Mus musculus	X	138740137	138825078	2	5.468E-8
Homo sapiens	X	109132979	109570117	Mus musculus	X	139115949	139401271	2	5.468E-8
Homo sapiens	X	110226244	110542259	Mus musculus	X	139953134	140367854	3	6.728E-15
Homo sapiens	X	110811069	111212660	Mus musculus	X	140770412	141122723	3	6.728E-15
Homo sapiens	X	117513900	117844958	Mus musculus	X	33428827	33739153	3	1.346E-14
